1,28.299999,30.969999,28,30.459999
2,32.630001,33.02,30.610001,31.299999
3,30.84,31.16,30.08,30.719999
4,29.879999,31.15,29.6,30.790001
5,31.51,31.52,29.02,29.51
6,29.030001,29.84,28.559999,29.309999
7,29.530001,29.65,28.73,29.639999
8,28.75,28.99,26.93,27.34
9,26.52,28.16,26.27,28.01
10,28.02,28.1,26.24,26.91
11,27.200001,28.82,26.58,28.610001
12,28.35,28.66,27.6,28.049999
13,29.02,29.85,27.49,27.700001
14,28.540001,28.73,27.6,27.719999
15,28.24,28.629999,27.280001,28.440001
16,27.860001,27.950001,26.860001,27.01
17,26.65,27.280001,26.200001,27.01
18,26.790001,26.92,25.219999,25.65
19,25.299999,27.26,25.15,27.09
20,27.23,27.620001,26.309999,26.82
21,25.639999,26.75,25.459999,26.110001
22,27.5,28.879999,26.92,28.6
23,27.559999,27.950001,27.040001,27.26
24,27.33,27.73,26.940001,27.049999
25,27,27.42,26.030001,26.219999
26,26.5,26.950001,26.35,26.43
27,26.23,26.82,26.110001,26.25
28,26,27.700001,25.780001,26.780001
29,26.48,26.639999,25.879999,25.959999
30,25.950001,26.16,25.370001,25.5
31,25.35,26.299999,25.34,25.940001
32,26.02,26.190001,25.379999,25.719999
33,25.25,25.379999,24.82,24.940001
34,24.799999,25.01,24.43,24.969999
35,24.85,25.48,24.379999,25.200001
36,25.450001,26.219999,25.309999,25.67
37,26.219999,27.040001,25.75,26.469999
38,26.9,27.299999,26.129999,27.08
39,26.700001,27.200001,26.469999,27.18
40,27.459999,29.41,27.379999,29.34
41,30.790001,30.82,29.43,29.639999
42,30.040001,30.280001,28.360001,29.09
43,28.6,29.58,28.49,28.700001
44,28.299999,29.190001,28.15,28.950001
45,29.040001,29.040001,27.76,28.02
46,28,28.280001,27.370001,27.629999
47,27.75,29.120001,27.559999,27.67
48,27.52,27.790001,27.02,27.620001
49,27.559999,27.860001,27.17,27.27
