1,352.609985,367.290009,349.75,366.950012
2,369,370.670013,353.549988,362.73999
3,364.549988,371.959991,362.809998,369.440002
4,369.079987,371.299988,364.579987,368.720001
5,369.700012,377.799988,369.089996,370.450012
6,372,381.25,370.929993,381.070007
7,382.040009,385.700012,376.299988,378
8,379.049988,382.26001,365.779999,369.420013
9,374.230011,380.200012,367.290009,379.600006
10,380,380,365,366.200012
11,366.790009,368.179993,356,368
12,372.559998,381.049988,370.660004,379.910004
13,380.829987,383.029999,376.519989,381.200012
14,385.559998,389.5,383.130005,384.48999
15,389.670013,396.350006,388.5,393.570007
16,397.850006,402.799988,394.029999,394.869995
17,399.75,409,398.619995,408.640015
18,415.209991,422.799988,409.339996,420.359985
19,423.549988,426.209991,415.149994,419.170013
20,423.799988,431.690002,401,402.089996
21,403,416.109985,391.420013,415.079987
22,416.570007,417.320007,402.230011,409.089996
23,400.600006,408.269989,395.820007,405.390015
24,409.019989,409.940002,403.51001,408.059998
25,410.970001,421.25,406.269989,420.429993
26,420.519989,422.399994,411.470001,413.140015
27,414.700012,424.100006,411.660004,417.549988
28,418,421.880005,401.25,405.190002
29,395,414.589996,391.079987,407.779999
30,409.290009,417.670013,408.709991,416.859985
31,414.970001,415.279999,408.369995,408.619995
32,415.630005,420.649994,413.880005,418.619995
33,415,424.920013,411.809998,424.559998
34,422.529999,430.660004,417.320007,424.589996
35,429.299988,443.950012,428.609985,440.410004
36,442,449.109985,436.23999,449.109985
37,449.76001,454.869995,446.649994,451.470001
38,453.98999,454.320007,447.149994,453.420013
39,452.5,460.190002,441.5,447.980011
40,453.369995,456.329987,434.26001,446.600006
41,442.950012,445.470001,431.829987,434
42,439.630005,458.679993,438.329987,457.609985
43,461.839996,468.869995,454.230011,457.720001
44,461.200012,468.190002,457.619995,462.559998
45,474.049988,496.390015,472.690002,493.480011
46,498,499.839996,483.450012,490.429993
47,491.859985,492.600006,483.920013,485.540009
48,479,495,475.149994,485.640015
49,488.070007,512.349976,487.809998,507.339996
